% Model,Trumpet6.mph
% Version,COMSOL 6.0.0.405
% Date,"Jan 9 2023, 19:43"
% Dimension,1
% Nodes,256
% Expressions,1
% Description,Global
% freq (Hz),|Z_in Tube_Bell|
50,29.14343120978131
54.509803921568626,30.3177753858829
59.01960784313725,31.790136898147935
63.529411764705884,33.88088516640762
68.0392156862745,37.836589491061495
72.54901960784314,41.1494598486822
77.05882352941177,34.953959072000075
81.56862745098039,32.449219104696645
86.07843137254902,30.807523043122206
90.58823529411765,29.54571131159497
95.09803921568627,28.4858576106609
99.6078431372549,27.53944335114308
104.11764705882354,26.652513772460612
108.62745098039215,25.785504564142556
113.13725490196079,24.903149475984762
117.6470588235294,23.966891517661566
122.15686274509804,22.925398388733434
126.66666666666667,21.696418341900735
131.1764705882353,20.11931424793405
135.68627450980392,17.77892445828882
140.19607843137254,12.64021751083236
144.70588235294116,13.591750282536692
149.2156862745098,18.099436690268988
153.72549019607843,20.317066719203925
158.23529411764707,21.843844945383882
162.7450980392157,23.046936994582037
167.2549019607843,24.074041928726345
171.76470588235293,25.002613397879017
176.27450980392157,25.88198639284508
180.7843137254902,26.750018106079164
185.2941176470588,27.64214438874781
189.80392156862746,28.599049939998803
194.31372549019608,29.677439093322477
198.8235294117647,30.972414959379655
203.33333333333334,32.68058710533322
207.84313725490196,35.36381764884361
212.35294117647058,43.17953043598723
216.86274509803923,37.12881338943659
221.37254901960785,33.57138964459223
225.88235294117646,31.58499705344065
230.39215686274508,30.15859053068594
234.90196078431373,29.00833061758543
239.41176470588235,28.010731939845787
243.92156862745097,27.09762506261407
248.4313725490196,26.223546563990112
252.94117647058823,25.351864521362423
257.45098039215685,24.44645455348651
261.9607843137255,23.46366441040509
266.47058823529414,22.339657353622847
270.98039215686276,20.961866009652557
275.4901960784314,19.08131302503445
280,15.883899640659074
284.5098039215686,4.210243705876566
289.01960784313724,16.44251407849663
293.52941176470586,19.366624769200335
298.0392156862745,21.159306359515476
302.54901960784315,22.495838358876323
307.05882352941177,23.5976702916355
311.5686274509804,24.568400696674054
316.078431372549,25.4682882122122
320.5882352941176,26.33957399323949
325.0980392156863,27.21818252742135
329.6078431372549,28.14161138785849
334.11764705882354,29.157722894729623
338.62745098039215,30.34026260729047
343.1372549019608,31.827004683253797
347.6470588235294,33.94983738684586
352.156862745098,38.0360561229325
356.6666666666667,40.692232810001855
361.1764705882353,34.82244006489448
365.6862745098039,32.36268884221562
370.19607843137254,30.737489499371545
374.70588235294116,29.48301488602068
379.2156862745098,28.42604922655122
383.72549019607845,27.479645476005615
388.2352941176471,26.590333433402282
392.7450980392157,25.718457747570508
397.2549019607843,24.82814934711599
401.7647058823529,23.879516062026752
406.27450980392155,22.818467993498103
410.78431372549016,21.55656474538903
415.29411764705884,19.916418036063344
419.80392156862746,17.417409334400514
424.3137254901961,11.269524822520498
428.8235294117647,14.495666853870844
433.3333333333333,18.467264216894897
437.84313725490193,20.563371920221
442.3529411764706,22.039568591071887
446.8627450980392,23.217699688729656
451.37254901960785,24.232735633398526
455.88235294117646,25.15749043024354
460.3921568627451,26.0396494005186
464.9019607843137,26.917024759660304
469.4117647058824,27.82640394912308
473.921568627451,28.811804323388735
478.4313725490196,29.937206470917673
482.94117647058823,31.315044238482237
487.45098039215685,33.193420236808116
491.96078431372547,36.380755571574845
496.4705882352941,47.76161706559733
500.98039215686276,35.85190403388909
505.4901960784314,32.92090735590561
510,31.123966614887948
514.5098039215686,29.78336213007865
519.0196078431372,28.676889325170762
523.5294117647059,27.700459860878208
528.0392156862745,26.79328754766742
532.5490196078431,25.91239944487683
537.0588235294117,25.02072191804606
541.5686274509803,24.078786763022837
546.078431372549,23.03502167047899
550.5882352941176,21.8077797622484
555.0980392156863,20.239026835813906
559.6078431372549,17.92494987835304
564.1176470588235,12.967004118490259
568.6274509803922,13.558607542907684
573.1372549019608,18.132524291328377
577.6470588235294,20.371964326946728
582.156862745098,21.91210299531372
586.6666666666666,23.126699950488184
591.1764705882352,24.165824338493053
595.6862745098039,25.10839982808895
600.1960784313726,26.00520957285739
604.7058823529412,26.896034130064585
609.2156862745098,27.81932904081506
613.7254901960785,28.82109915852595
618.2352941176471,29.968568767534656
622.7450980392157,31.381045422116213
627.2549019607843,33.32569651441349
631.7647058823529,36.68676402407661
636.2745098039215,41.95713243633839
640.7843137254902,35.2983227209708
645.2941176470588,32.59336028280869
649.8039215686274,30.865364208267074
654.313725490196,29.552665253313446
658.8235294117648,28.455918827736664
663.3333333333334,27.4779837195631
667.843137254902,26.56016280320836
672.3529411764706,25.65925200328916
676.8627450980392,24.736073397575943
681.3725490196078,23.74658469687169
685.8823529411765,22.630230110109018
690.3921568627451,21.28704955682108
694.9019607843137,19.5194848283082
699.4117647058823,16.87475778295855
703.9215686274509,14.023271360653835
708.4313725490196,17.120162596459874
712.9411764705882,19.669981634580303
717.4509803921569,21.390197508247443
721.9607843137255,22.706236677933727
726.4705882352941,23.803841148502652
730.9803921568628,24.777596747471403
735.4901960784314,25.684434108594488
740,26.564467221547563
744.5098039215686,27.450751976142456
749.0196078431372,28.374736833318327
753.5294117647059,29.369173192756794
758.0392156862745,30.46568781684671
762.5490196078431,31.669607900004955
767.0588235294117,32.843391105111536
771.5686274509803,33.44695709997675
776.0784313725491,32.96176923502203
780.5882352941177,31.881352194287707
785.0980392156863,30.76431236225957
789.6078431372549,29.760918837698288
794.1176470588235,28.871637702878253
798.6274509803922,28.06990485204966
803.1372549019608,27.329760790559074
807.6470588235294,26.629968726961188
812.156862745098,25.95350156934915
816.6666666666666,25.286500269988565
821.1764705882352,24.61762549783682
825.6862745098039,23.938249231182276
830.1960784313726,23.2442945420625
834.7058823529412,22.541539406078982
839.2156862745098,21.85769629001388
843.7254901960785,21.26335266711202
848.2352941176471,20.886042347705253
852.7450980392157,20.861241152246926
857.2549019607843,21.211451068971616
861.7647058823529,21.820834341244097
866.2745098039215,22.550164489337337
870.7843137254902,23.313005601079265
875.2941176470588,24.072561157870147
879.8039215686274,24.819524537287837
884.313725490196,25.557366561243775
888.8235294117648,26.295401523029128
893.3333333333334,27.046018030875352
897.843137254902,27.82366935838742
902.3529411764706,28.644025956632078
906.8627450980392,29.5210149957302
911.3725490196078,30.45559068588269
915.8823529411765,31.398832330617488
920.3921568627451,32.16366198993262
924.9019607843137,32.38883740040967
929.4117647058823,31.91072247363961
933.9215686274509,31.02733295284175
938.4313725490196,30.0526814010193
942.9411764705882,29.11095621968783
947.4509803921569,28.224748925606296
951.9607843137255,27.383987637020063
956.4705882352941,26.57033399527559
960.9803921568628,25.76377987967096
965.4901960784314,24.94368782869632
970,24.0884336081103
974.5098039215686,23.175818381445605
979.0196078431372,22.18846277611331
983.5294117647059,21.138470630819796
988.0392156862745,20.15197881922386
992.5490196078431,19.613951956296496
997.0588235294117,19.918293312948986
1001.5686274509803,20.820825290535005
1006.0784313725491,21.86997433393796
1010.5882352941177,22.876189883768987
1015.0980392156863,23.807076486580684
1019.6078431372549,24.67580353044889
1024.1176470588234,25.504514732918388
1028.627450980392,26.315585486766825
1033.1372549019607,27.13040649011514
1037.6470588235293,27.969669646486473
1042.156862745098,28.85263336516312
1046.6666666666665,29.791519191900676
1051.1764705882351,30.76988709948798
1055.6862745098038,31.678588410517314
1060.1960784313726,32.2185691883893
1064.7058823529412,32.06027547267773
1069.2156862745098,31.321864357519264
1073.7254901960785,30.374925641377647
1078.235294117647,29.426484132793895
1082.7450980392157,28.532876843025683
1087.2549019607843,27.69412023430035
1091.764705882353,26.895130400834695
1096.2745098039215,26.11837258028344
1100.7843137254902,25.347332924397456
1105.2941176470588,24.56798426699535
1109.8039215686274,23.77148943350887
1114.313725490196,22.961699293074645
1118.8235294117646,22.173600316328894
1123.3333333333333,21.50698818638032
1127.8431372549019,21.142223237374896
1132.3529411764705,21.23245967349929
1136.862745098039,21.72806928086388
1141.3725490196077,22.438625045773264
1145.8823529411764,23.212862549631282
1150.3921568627452,23.980807063830767
1154.9019607843138,24.720722169394612
1159.4117647058824,25.430990645952708
1163.921568627451,26.11648834626436
1168.4313725490197,26.78249503123322
1172.9411764705883,27.43113289915798
1177.450980392157,28.057702622861363
1181.9607843137255,28.645530717950916
1186.4705882352941,29.15963687123927
1190.9803921568628,29.5440891582297
1195.4901960784314,29.734648354993833
1200,29.692563451907038
